,Date,Isoniazid,Rifampicin,Metronidazole,Pyrazinamide,Azithromycin,Penicillin,Trimethoprim,Sulfamethoxazole,Ciprofloxacin,Ethambutol,Ceftriaxone,Benzathine penicillin,Cefalexin,Flucloxacillin,Sulfadiazine,Chloramphenicol,Kanamycin,Doxycycline ,Levofloxacin,Moxifloxacin,Ethionamide,Clarithromycin,Clindamycin,Nitrofurantoin,Ampicillin,Gentamicin,Ofloxacin,Cefotaxime,Rifabutin,Cefazolin,Amikacin,Piperacillin,Meropenem,Vancomycin,Fosfomycin,Ceftazidime,Cloxacillin
155,2018-06-05,0.31216560794778747,0.14783020349598464,0.9707618908053115,0.1173901003642388,0.6220473648266418,0.15561822138790804,0.6346833836959442,0.6343182929352955,0.6350186818168162,0.1088614546699167,0.22081882471349035,0.11977223382084512,0.14604708286265167,0.2118958841173033,0.6168212958409722,0.5571524545901261,0.18143059388346727,1.0681981422494924,0.13511677332955196,0.855915481623504,0.2333371673169622,0.795783347425242,0.06477593620576516,0.16472272106910513,0.44050127134905215,0.655352067004126,0.48081752647850107,0.2702557093867737,0.0,0.1976195538163592,1.008756304457901,0.9258171631837637,0.24585587039745782,0.008335774760005021,0.0,0.0001115249434679999,0.0
156,2018-06-06,0.31549845074008664,0.1542382690126367,0.9572374443968108,0.1206995457406208,0.6237936698182502,0.17714440434787782,0.638102953639546,0.6377341651283628,0.6458652469005208,0.1116370673914715,0.21504807382211788,0.12594017152910997,0.15598314324931173,0.2056333309813303,0.6104189867907543,0.5486639518588592,0.1786239843957267,1.0794406934463887,0.13452847527473644,0.8600648826790551,0.24046496101560821,0.8026170009065883,0.06440276484721719,0.1647126164418069,0.43175330958530234,0.6569728635348311,0.4847376143670288,0.2711305666444459,0.0,0.19632026265063618,1.0077491431813015,0.8994809273303639,0.24659253661126512,0.010378071337569184,0.0,0.00013909532017231108,0.0
157,2018-06-07,0.3187338204155019,0.16055269365589675,0.9416290580533038,0.12395795342460092,0.6256527182093721,0.20047990424668027,0.641093656272556,0.6407211876016938,0.6553104329918062,0.11436695821783838,0.20892480420901882,0.13249306794875748,0.16671230894668354,0.19905164109383366,0.6025455619350544,0.539614907065038,0.17607036917441854,1.0881735394775731,0.13398920831822414,0.8639848241405064,0.2473976981881687,0.8097892721151927,0.0640245993829025,0.1647360252777923,0.422222649791284,0.6577059822504923,0.4876310842602787,0.2715689752568089,0.0,0.19527723361846294,1.0055133159625003,0.8705088968513244,0.24714217652582593,0.01235707024021715,0.0,0.000165915874007716,0.0
158,2018-06-08,0.3218665161274701,0.1667521886574248,0.9242098293038217,0.12715136459988097,0.6277470437466899,0.225616028994303,0.6438017877453299,0.643425730379124,0.663258521400637,0.11704002893377274,0.20247262386121578,0.13942573505390254,0.1782248624709193,0.19217956278545612,0.5933092964822733,0.5301251142889316,0.1737543620936992,1.094345263596391,0.13351390862437196,0.8677968254128547,0.25409377262128086,0.8172793059856445,0.06364605946341162,0.1647893163483911,0.41200131797275685,0.6574858140828339,0.48952602393610767,0.27158968785392346,0.0,0.1945019114420612,1.002091026846803,0.8391818904959849,0.2475230837603286,0.014249111776779788,0.0,0.00019166746202903262,0.0
159,2018-06-09,0.32489181579356785,0.17281636800249722,0.905277309024783,0.13026614213208387,0.6302043356375102,0.2525292349813206,0.6463786887243881,0.6459992090036302,0.6696264616259482,0.11964560360660981,0.19571656486518085,0.14673149741876723,0.19050752249867542,0.1850506612833005,0.5828318166507787,0.5203289767668411,0.17165919618669578,1.0979300190429089,0.1331171530160149,0.8716277165157695,0.2605117731646498,0.8250636750229121,0.0632722254796414,0.16486925047915868,0.4011920673315372,0.6562564589731072,0.49045949922843457,0.2712193811257908,0.0,0.194006246888919,0.997533442852649,0.8057956563502593,0.2477541998909003,0.016030765890092225,0.0,0.0002160326886284647,0.0
160,2018-06-10,0.3278055114505478,0.1787259434903854,0.8851421885393382,0.13328910283437834,0.6331505665769004,0.2811794063954951,0.6489738866886934,0.6485912244279337,0.6743452067934133,0.1221735444757075,0.18868287697344677,0.15440221597534642,0.20354320942438253,0.17770269973665265,0.5712458299775811,0.5103687804362373,0.16976687985218875,1.098927796952526,0.13281304014462725,0.8756033761285904,0.26661088779496,0.8331163693176022,0.06290861448922591,0.16497298164199692,0.38990660344464967,0.653972503256018,0.4904767955631233,0.27049217948659243,0.0,0.19380269655997395,0.9918999429237945,0.770655551366279,0.24785490076224148,0.017679114289936626,0.0,0.0002386994393106523,0.0
161,2018-06-11,0.3306039430305654,0.1844629161526914,0.8641172792423775,0.1362076503645795,0.6367030915439453,0.3115081511408737,0.6517283326110603,0.6513427974697203,0.6773608534742497,0.1246143666880648,0.18139881789987933,0.16242832224610093,0.21731080851092854,0.17017697316886338,0.558692735710647,0.5003879691174884,0.1680583558271409,1.0973642132544135,0.13261507478681533,0.8798424795437136,0.2723513218533449,0.8414088166562588,0.06256115261785555,0.16509805310065828,0.3782637376937146,0.6505996611654319,0.48963054990314747,0.2694490746040956,0.0,0.19390420935358632,0.9852572718881667,0.734071345687018,0.24784478264847154,0.019172039187704826,0.0,0.00025936446739205365,0.0
162,2018-06-12,0.33328403034344856,0.19001076126899163,0.8425072964226525,0.13900990709843386,0.6409639893139509,0.34343718020729463,0.6547679948399099,0.6543799607133756,0.6786355543398446,0.12695935037519468,0.1738924431034865,0.17079886276456557,0.2317849353723771,0.16251761152688782,0.5453201890224686,0.490524737002215,0.16651366420806357,1.09328982505069,0.1325360558769082,0.8844505128800766,0.2776947247535748,0.8499099399257257,0.06223614430374691,0.16524238877541486,0.366387521688033,0.6461152631560316,0.4879797975218756,0.2681372559689188,0.0,0.19432419871279927,0.9776786183698147,0.6963522895649272,0.24774345075307425,0.020488514672037716,0.0,0.0002777369958983922,0.0
163,2018-06-13,0.33584330303999455,0.19535460418786843,0.8205998510603645,0.14168484325253305,0.6460138901731887,0.37686684829677297,0.658198038467185,0.6578079361773785,0.67814817786442,0.1292006485363708,0.16619239771281147,0.17950155317048577,0.24693570923868724,0.15477086811323781,0.5312796889678202,0.4809062038017027,0.16511211089334443,1.086779001541962,0.1325879688142797,0.8895142854641647,0.28260461884420707,0.8585862584899102,0.06194023877739174,0.16540428004519403,0.3544054121703746,0.640508577366339,0.4855889589015119,0.2666093693267526,0.0,0.19507649986155573,0.9692426364709656,0.6578025604805187,0.24757031237715754,0.021608896396305033,0.0,0.0002935422955550049,0.0
164,2018-06-14,0.3382799283213551,0.2004813841903592,0.7986579323631127,0.14422240148878096,0.6519065031448599,0.4116749427156543,0.6620977816451601,0.6617060902160632,0.6758946961267505,0.13133138918822262,0.15832771308938098,0.1885228412220965,0.26272854014019664,0.14698440916790112,0.5167242534658809,0.47164337865537576,0.16383244279601072,1.0779283878463857,0.13278188251918266,0.8950971433947401,0.2870468236135659,0.8674020393224806,0.06168039418541338,0.1655823682553319,0.3424465106927661,0.6337809547627553,0.4825267919738907,0.26492272071929324,0.0,0.19617531132972532,0.9600324312853477,0.6187171845855799,0.24734437690058897,0.022515204961703672,0.0,0.0003065251987759421,0.0
165,2018-06-15,0.3405927361500889,0.20538000372234944,0.7769140431068879,0.14661361522123983,0.6586640285974203,0.4477158139549733,0.6665165855763913,0.6661238223682757,0.6718882894121103,0.13334577026709993,0.15032761033560904,0.19784797771309415,0.2791239367904501,0.13920661928800104,0.5018062357285602,0.4628270578105631,0.1626530310420331,1.0668550114713211,0.1331278516542349,0.9012350573843946,0.2909898680778895,0.8763195024124428,0.06146383977678593,0.16577562324548456,0.3306399156129607,0.6259457931394317,0.47886533396397835,0.26313844407312703,0.0,0.19763512015629114,0.9501345279456044,0.5793785013397559,0.24708406451689435,0.02319139819168048,0.0,0.0003164535089927867,0.0
166,2018-06-16,0.3427812417099103,0.21004146047466032,0.7555660402778541,0.14885071886967993,0.6662736198796333,0.48481994391516214,0.6714708048798959,0.6710775148381636,0.6661591644605482,0.13523914582245844,0.14222131282700823,0.20746109402403956,0.29607734251307916,0.13148593582474044,0.486675326172483,0.4545247439269746,0.16155206312706927,1.0536940902851382,0.1336348243827894,0.9079337291767902,0.2944053840137546,0.8852990833401542,0.06129803657192889,0.16598331825449097,0.3191132161553645,0.6170283200195199,0.47467885538102794,0.2613206497747744,0.0,0.19947061024508472,0.9396378430030932,0.5400532146371775,0.2468070254511927,0.02362362741943791,0.0,0.00032312126451827794,0.0
167,2018-06-17,0.34484566485408363,0.2144589600011193,0.7347746423356962,0.15092724836311255,0.674685040701577,0.5227940453254463,0.6769419003313446,0.6765486445930724,0.6587540915018539,0.1370081021235805,0.13403786959794806,0.21734528478738824,0.3135390070219457,0.12387022349239563,0.47147677264955345,0.4467786254816568,0.16050774466239703,1.0385966072924377,0.1343105560003175,0.9151668338124521,0.29726847270340384,0.8942997539863977,0.06119063693046445,0.166205001596474,0.3079911498829251,0.6070651994107008,0.47004284637339033,0.25953557054450527,0.0,0.20169655342932225,0.9286326755608945,0.5009900491394219,0.2465299711746458,0.023800472962353325,0.0,0.0003263518164757784,0.0
168,2018-06-18,0.34678694627735784,0.21862800683296957,0.714662495174089,0.1528381302901245,0.6838096510786882,0.5614217776458428,0.68287579520658,0.6824831393091042,0.6497356733067821,0.1386505224139929,0.12580599114208613,0.22748269391323261,0.33145390219179705,0.11640619828369014,0.4563498404837827,0.4396046149021482,0.15949851091058154,1.02172672118316,0.13516152875252407,0.9228754888971564,0.29955803806808,0.9032794001429358,0.061149443422122696,0.16644046553476355,0.29739443640055385,0.5961039721091952,0.4650330528809685,0.2578507192660011,0.0,0.20432768288227687,0.917209733810946,0.46241800803175104,0.24626851891695778,0.02371315414215336,0.0,0.0003260006810950067,0.0
169,2018-06-19,0.3486067601438476,0.22254647236536762,0.6953146417135667,0.15457975822216508,0.6935208395308428,0.6004651499742171,0.6891835366431742,0.6887920385993855,0.6391813670254449,0.14016563918577396,0.11755389891045676,0.23785460202130126,0.34976169011582403,0.1091389075312692,0.44142652290616824,0.4329924135617891,0.15850324780908198,1.0032590825102479,0.1361928781438091,0.9309690147481897,0.3012570794741065,0.9121952524147914,0.06118236738785021,0.16668971280688671,0.2874387918706487,0.5842023436291661,0.4597245769491445,0.2563340713595952,0.0,0.2073785485952213,0.9054592105682029,0.4245452088273691,0.24603705057595593,0.02335570953027788,0.0,0.00032195812794366674,0.0
170,2018-06-20,0.35030752290382017,0.22621463815228737,0.6767802126127127,0.15615005489701472,0.7036559974175973,0.6396666599670116,0.6957433006200797,0.6953534991646904,0.6271822862657179,0.14155407300987544,0.10930918950912338,0.24844151316623253,0.3683967517034219,0.10211127070055648,0.4268305025232695,0.4269065489737862,0.15750152162506148,0.9833761235985365,0.13740832604191766,0.9393270181059592,0.3023529381065284,0.9210043643353321,0.06129738755523162,0.1669529212747034,0.278234121315063,0.5714273376838046,0.45419105236921675,0.25505328193005794,0.0,0.21086335473493745,0.8934699191356426,0.38755825770754804,0.24584858693257194,0.02272514355007771,0.0,0.00031415146738722477,0.0
171,2018-06-21,0.3518923980364532,0.22963521363917905,0.6590751437786269,0.15754851914165235,0.7140200971388153,0.6787521897935311,0.7024037492299933,0.7020161525947075,0.6138418164241208,0.14281785714295614,0.10109871432085904,0.2592232386398947,0.38728828379461633,0.09536368334622902,0.41267635580262385,0.4212883118792645,0.1564738157999186,0.9622653861724828,0.13881012089842448,0.9478027942513712,0.3028374916033407,0.929664129163196,0.06150250904455401,0.1672304071885784,0.2698838789736515,0.5578543363144755,0.4485039036288858,0.2540749454052589,0.0,0.2147957787973216,0.8813284984816214,0.35162211047611525,0.24571467790432822,0.021821536142542675,0.0,0.00030254700276977076,0.0
172,2018-06-22,0.3533652964635916,0.2328133277782427,0.6421857254812129,0.15877625663072248,0.724390884782649,0.7174346465574761,0.7089887085153077,0.7086037841484956,0.5992740805185963,0.14396044733170554,0.09294847500737635,0.27017897559794357,0.40636047222835203,0.08893368469671725,0.39906898544403924,0.41605850566535363,0.15540177295279722,0.9401169445872104,0.14039898542912366,0.9562279958584019,0.3027072926109675,0.9381328245141027,0.06180572306994825,0.16752258756326,0.26248458137223385,0.5435660301457665,0.4427316931182941,0.2534639028361356,0.0,0.21918877259763558,0.869118694350387,0.3168803595522909,0.24564530941523866,0.02064811288517121,0.0,0.00028715161546388757,0.0
173,2018-06-23,0.35473087239172973,0.2357564943978534,0.6260727933798413,0.15983599381495228,0.7345256272232614,0.7554182969512391,0.7153030825049596,0.7149212481992453,0.5836022955580478,0.14498671645047279,0.08488353509517177,0.2812873782978216,0.425532747477559,0.08285568761212536,0.3861032600422998,0.41112090526965117,0.15426843944543767,0.9171209748919003,0.14217407213105848,0.9644184611794491,0.30196364803152953,0.9463701719250672,0.06221496760483114,0.16782994216598124,0.25612545332675096,0.5286513037673999,0.4369395587449252,0.2532825995670056,0.0,0.2240543452893271,0.8569207206389682,0.28345588134208866,0.2456488273190831,0.01921127372420317,0.0,0.0002680139540294224,0.0
174,2018-06-24,0.35599451435597995,0.23847455162391729,0.6106763799042685,0.16073207460763062,0.7441692644938374,0.7924037062773606,0.7211398548064589,0.7207614717201332,0.5669570607649415,0.1459029338282094,0.0769279476132727,0.2925266198597636,0.44472012833892927,0.07716076823369078,0.37386383663804357,0.4063663058804692,0.15305850939359678,0.8934655112245764,0.14413292705290592,0.9721810306380574,0.3006126369501654,0.9543378967762772,0.0627380892431566,0.16815297561432652,0.25088818390836454,0.5132040818827028,0.4311887416409401,0.2535904937104856,0.0,0.22940332879027148,0.8448107032346981,0.2514517764727229,0.24573187869339974,0.01752057931449036,0.0,0.00024522520223491107,0.0
175,2018-06-25,0.3571623312608172,0.2409795760636666,0.5959206526272378,0.16147043967959585,0.7530637152702615,0.828093152989652,0.7262879565096227,0.7259133245502241,0.5494746187670423,0.14671672934366886,0.06910469853814716,0.3038744426761153,0.46383365773390683,0.07187651152992847,0.36242513951526845,0.401677022948999,0.1517585645695143,0.8693344217080432,0.14627146227876642,0.9793211132640887,0.29866506651932245,0.962000272820571,0.0633828064485451,0.1684921800728918,0.24684676738971656,0.49732216163353926,0.42553620155008964,0.2544435138576484,0.0,0.23524512622638438,0.8328602065658095,0.2209525362903666,0.24589937071449386,0.015588694830847238,0.0,0.00021891940459939363,0.0
176,2018-06-26,0.3582411332377884,0.24328577285287967,0.5817189732859256,0.16205858847843624,0.7609579753162885,0.8621963544902522,0.730540704337711,0.7301700603076273,0.5312951292846304,0.1474370425872087,0.06143566561211067,0.3153081958992745,0.48278093294531343,0.06702690815014956,0.3518514677860589,0.39693168518284083,0.1503573063000414,0.844905626543814,0.14858393763058708,0.9856506984524618,0.2961363663926193,0.9693246349884965,0.06415667434303352,0.1688479990240308,0.24406740331514332,0.48110605546809926,0.4200343157847082,0.2558935627876291,0.0,0.24158744428639745,0.8211358414221817,0.19202537219276583,0.24615444723272017,0.013431291989738803,0.0,0.0001892733323640705,0.0
177,2018-06-27,0.35923840717004185,0.24540934302283146,0.5679789169728877,0.1625055243483262,0.7676185479529078,0.8944363110361131,0.7337044442865135,0.733337963066423,0.5125609920123684,0.14807405759783543,0.05394159193799064,0.3268048588330277,0.5014667306002834,0.06263229750862997,0.34219720471216797,0.39201014334010464,0.1488457752471113,0.8203495717890932,0.15106295213726395,0.9909964516465282,0.29304642360146826,0.9762818442195746,0.0650670511466982,0.16922079256932654,0.24260842998760923,0.46465786714982427,0.4147306563511701,0.2579880626576134,0.0,0.24843601072639032,0.8096989511739603,0.16472164925668187,0.24649848308454714,0.011066910870060953,0.0,0.0001565058773782546,0.0
178,2018-06-28,0.36016228676713036,0.2473683299561642,0.5546070967532613,0.16282168337772074,0.7728396661301378,0.9245550549833903,0.735606983016867,0.7352447818871144,0.49341525152949095,0.1486391238804834,0.04664207361511674,0.33834104953049127,0.5197937244481559,0.05870935181812342,0.33350710313265264,0.38679830267435866,0.14721755487746613,0.7958279636967474,0.1536994458561074,0.9952074927730075,0.28941936100903476,0.9828466888573533,0.06612106633951775,0.16961080469532397,0.24252026672857374,0.44808022112753454,0.4096678389410098,0.26076953628469046,0.0,0.25579427867562066,0.7986053723741113,0.1390783717061883,0.2469310961028377,0.008516783916915571,0.0,0.00012087696623130917,0.0
179,2018-06-29,0.36102151711070296,0.24918244696449987,0.5415136462391004,0.16301884783538,0.7764527213999342,0.9523190844102039,0.7361053614243382,0.7357475074097113,0.47400011240004836,0.14914466458730113,0.039555560569636494,0.3498930184547844,0.5376632915204569,0.05527109583612844,0.3258166235752855,0.3811926790245095,0.14546895449733088,0.7714927607674744,0.15648271266126512,0.9981624410281262,0.2852832636183622,0.988998208639805,0.0673255905781982,0.1700181329098467,0.24384534212739584,0.43147526263311065,0.40488343694645335,0.2642752186853723,0.0,0.26366311988186375,0.7879052648700302,0.1151196745744767,0.24745017671263247,0.005804625224650861,0.0,8.268599202532201e-05,0.0
180,2018-06-30,0.3618254136319361,0.250872888227222,0.5286162233274372,0.1631100452674481,0.7783343172326695,0.9775242647710216,0.7350925296964386,0.7347390495871409,0.45445558739531045,0.14960407290223898,0.032699369644784815,0.3614366276728602,0.5549763996622454,0.05232695734148329,0.3191523044137048,0.37510448079225456,0.1435991679486135,0.7474854139993112,0.1594004246296281,0.9997753244487759,0.2806698580178759,0.994719929481104,0.06868720736393863,0.17044270062439137,0.24661798804520685,0.4149437426869351,0.40040995344444963,0.268536693017303,0.0,0.27204050959811776,0.7776430059670951,0.09285828302538102,0.2480519349258996,0.002956388801683918,0.0,4.226976642840441e-05,0.0
181,2018-07-01,0.36258381552428,0.2524621254815418,0.5158434140072106,0.16310943451267357,0.7784124188555488,1.0,0.7325025250066308,0.7321534174839186,0.4349182962342566,0.15003159780063524,0.02608970895261775,0.37294731671179093,0.5716345667676046,0.04988284377916985,0.31353214659706463,0.36846303356442256,0.14161040443252526,0.7239363403382082,0.1624386686554049,1.0000000000000004,0.275614151088321,1.0,0.07021218642279736,0.17088423262397368,0.25086428227861646,0.39858419881840956,0.3962748441563484,0.27357954545454755,1.7763568394002505e-15,0.28092120645312124,0.7678571428571372,0.07229690787974685,0.24873096446699794,0.0,0.0,0.0,0.0
182,2018-07-02,0.36330703363973305,0.25397369294291683,0.5031374368618933,0.16303218004797482,0.7766701785115839,1.019612504637312,0.7283138314974302,0.7279690806041996,0.41552042663497146,0.15044222045872102,0.01974171244597578,0.3844000568905317,0.5875408794258239,0.04794124105330422,0.30896599885307996,0.3612183917557421,0.1395079884331647,0.7009646100775768,0.16558199590504086,0.998832808177873,0.2701540347463305,1.0048312239919879,0.07190645872895063,0.17134223392890857,0.25660182644196583,0.3824922388886609,0.39250058468124016,0.2794230343000148,0.0006893288630118732,0.2902964313616092,0.7585803974299807,0.05342955267162819,0.24948032367082273,0.0,7.370191887412503e-05,0.0,2.3221602418743714e-10
183,2018-07-03,0.3640057929627354,0.2554319629672013,0.49045607675687486,0.16289431619760775,0.7731471657297964,1.0362670492625452,0.7225507121278008,0.7222103011971976,0.39638886401649076,0.1508515226653444,0.013669483645885716,0.3957692966263273,0.602601056187315,0.04650133106863219,0.3054559327037618,0.3533430215828961,0.13730042633941864,0.6786778259095771,0.16881348468265633,0.9963132898042957,0.2643298639478924,1.0092109866251717,0.07377559307313408,0.17181597231364476,0.2638394497299186,0.3667599320620143,0.38910477576867697,0.2860797697627313,0.001389929137906254,0.3001535503075028,0.7498397176875886,0.03624271384970679,0.2502916326924567,0.0,0.0001479395327574906,0.0,4.802096498224273e-10
184,2018-07-04,0.3646911698022841,0.25686191494287436,0.477773809333057,0.1627126028270336,0.767937912172167,1.049909100014653,0.7152824335188253,0.7149463586250182,0.3776444910726704,0.15127554863575443,0.007886147452836223,0.4070289008791459,0.6167245383926976,0.045559125278245904,0.30299660001692863,0.34483248948342804,0.13499943808406578,0.6571721694266341,0.1721148172095559,0.9925229126777992,0.25818401541194946,1.0131410758993815,0.07582477405431076,0.17230446470631744,0.27257683372436925,0.3514753078220101,0.38610028099123395,0.29355540226353183,0.0020946095758447303,0.3104757666592548,0.7416563702515411,0.02071646141745842,0.25115518645039314,0.0,0.00022193186588403968,0.0,7.421583347877458e-10
185,2018-07-05,0.3653745238894044,0.258288899828659,0.46508211453892034,0.16250437419517016,0.761187870555492,1.0605243258240384,0.7066204450627207,0.7062887270941567,0.3594016538051117,0.15173066164882143,0.0024039089778964406,0.41815208851429353,0.6298255895783811,0.04510761215176262,0.30157556905049154,0.3357051458923177,0.13261995290462925,0.636532590006065,0.175466370726874,0.9875818805818428,0.25176043455363484,1.0166274046691899,0.07805878135242894,0.1728064676495562,0.28280405826739075,0.33672196105551966,0.38349539185225234,0.30184831883379326,0.0027959499317573577,0.32124182952962155,0.7340460688549237,0.006825392308930978,0.25206008258989354,0.0,0.00029488843900438155,0.0,1.0159268981624336e-09
186,2018-07-06,0.3660674256131482,0.25973840263509596,0.45238901503471984,0.16228738265820075,0.7530870660694347,1.0681375004149785,0.6967137078180232,0.6963864023897564,0.34176778655919926,0.15223339692450266,0.0,0.42911137190657556,0.6418243829768473,0.045136917100006446,0.30117363795563823,0.3260008512831165,0.13018006914818647,0.6168331110487519,0.17884732320807584,0.981644214648252,0.24510417794712458,1.0196796421178211,0.08048197012428648,0.17332047195850842,0.2945010735906204,0.3225787587020721,0.38129401607633806,0.31094934908513183,0.003486372912540281,0.33242576554318437,0.7270191342060561,0.0,0.25299436360397,0.0,0.0003660174657695858,0.0,1.2990684084002169e-09
187,2018-07-07,0.36678157867337235,0.26123580499748056,0.439717911053219,0.1620796389057375,0.7438618673602799,1.0728103764328725,0.6857424834444994,0.6854196880467689,0.32484318522411826,0.15280031213131662,0.0,0.4398785035533599,0.6526480556580012,0.04563447394984688,0.30176512743045847,0.31577884449099347,0.12770097885700915,0.5981372293416358,0.18223577381566347,0.9748913960847911,0.23826095828812455,1.0223107668146252,0.08309825235322132,0.17384470166638621,0.3076371093157466,0.30911964132861636,0.37949588554189617,0.32084148429211945,0.004158220057110196,0.34399664218721915,0.7205806811705155,0.0,0.2539451720814032,0.0,0.0004345341950062753,0.0,1.5888317328460744e-09
188,2018-07-08,0.36752873847235645,0.2628061498082357,0.4271058144052622,0.16189925036953845,0.7337654079615765,1.0746386528841345,0.6739109777972723,0.6735928357986223,0.3087209150645349,0.1534478368668526,0.0,0.45042443478401895,0.6622317074831727,0.046585207531536055,0.3033181566104166,0.3051148979073379,0.12520685864868497,0.5804983847201273,0.18560887805553294,0.9675249312939054,0.23127669831781938,1.0245365562477433,0.08591107897677208,0.17437711730142147,0.3221700365459328,0.29641351126551907,0.3780967809936411,0.33149961527953065,0.004803830869740011,0.35591837165084717,0.7147308298037691,0.0,0.2548989178704604,0.0,0.0004996693131082974,0.0,1.8821704195204347e-09
189,2018-07-09,0.3683206266096677,0.2644739096812192,0.41460110840853237,0.16176425937988714,0.723067240222703,1.0737481918130856,0.6614392812610073,0.6611259826185023,0.29348683764517003,0.1541921223922087,0.0,0.46071929182695426,0.6705193233179751,0.04797172730076338,0.30579490830773404,0.2940979365598988,0.12272472911029464,0.5639604790736157,0.18894299737373954,0.9597582406619689,0.22419709953208722,1.0263750298779626,0.08892342261473085,0.1749154234921504,0.33804570494835784,0.2845241976307149,0.377088771291612,0.34289029696331585,0.0054156244516132546,0.3681495646525097,0.7094649373532778,0.0,0.255841455756054,0.0,0.000560677318484748,0.0,2.175757796152311e-09
190,2018-07-10,0.3691688418854928,0.26626276081596756,0.4022609759607543,0.16169248255852642,0.7120428020015697,1.070290664042279,0.64855505689974,0.6482468356497233,0.2792197399580978,0.15504889282675283,0.0,0.4707323745028964,0.6774645979020677,0.04977453215385652,0.30915189133498977,0.28282631623840726,0.12028428553203319,0.5485584259268514,0.1922138627063985,0.9518082801792431,0.21706723076269552,1.0278458642251027,0.09213776072321833,0.17545708085084755,0.35519728234074943,0.27351048766202757,0.3764604654903041,0.3549715494778758,0.005986182804526896,0.38064344415981677,0.7047738489066118,0.0,0.25675827204840074,0.0,0.0006168447786705222,0.0,2.46600584397072e-09
191,2018-07-11,0.37008476825707737,0.26819536362703134,0.3901486440528297,0.16170135283682652,0.7009632281968463,1.0644388161211493,0.6354854012440987,0.6351825300329683,0.26599154811244863,0.15603329892884554,0.0,0.4804321826384397,0.6830316444028712,0.05197222669739365,0.31334020883951985,0.27140395922585636,0.11791770328722784,0.5343187142179162,0.1953967512386725,0.9438872838452308,0.209931140913318,1.0289697992267723,0.09555605900863018,0.17599932203788082,0.3735446296514715,0.26342621324646887,0.3761972764809902,0.36769270773980245,0.006508334916685454,0.3933478290581205,0.7006441648711774,0.0,0.2576346782819834,0.0,0.0006674983801993051,0.0,2.749088512388198e-09
192,2018-07-12,0.3710794802311461,0.270293151310498,0.3783305899443332,0.16180776537538155,0.6900859562634354,1.056381551581647,0.6224492480727164,0.6221520301246255,0.2538676077278297,0.15715977550385563,0.0,0.4897864749252536,0.6871955699565226,0.05454174919860799,0.31830584230791326,0.2599365359661432,0.1156594215052591,0.5212599723719156,0.19846667535617124,0.9361949708232451,0.2028314992950424,1.0297680550897357,0.09917975494851317,0.17653917186319257,0.39299374898853356,0.25432038134305746,0.3762816952613173,0.38099433295009333,0.006975240685942241,0.4062051976631895,0.6970585239075222,0.0,0.2584560100295408,0.0,0.0007120126819259998,0.0,3.020970362754838e-09
193,2018-07-13,0.37216364621266496,0.27257612734484726,0.366873843060038,0.1620279285457762,0.6796464715647241,1.0463190102554472,0.6096506122599437,0.6093593712623027,0.24290701340711673,0.15844190339796071,0.0,0.4987623643821506,0.6899429043634202,0.057458611271570925,0.3239899611512327,0.2485278595352034,0.11354590887058635,0.5093935212488059,0.20139858248969533,0.928911502588671,0.19580926616444438,1.0302617781095535,0.1030097412846418,0.17707347123531192,0.4134363466468378,0.24623733710000173,0.3766935751129068,0.3948082008202203,0.007380473692478962,0.41915284044012835,0.6939959002939897,0.0,0.2592078286522719,0.0,0.0007498174840441241,0.0,3.2774400970936313e-09
194,2018-07-14,0.37334743036750817,0.27506267277284935,0.3558434990885089,0.1623772210171952,0.6698514293452922,1.034457811487345,0.5972728887584797,0.5969879571801291,0.2331629702685345,0.1598922769589317,0.0,0.5073264538093258,0.6912718714698398,0.06069714905315671,0.33032926753415737,0.23727663030785617,0.11161541541142661,0.49872390695243407,0.20416756426742566,0.9221914102964275,0.18890339525176025,1.0304715325181477,0.10704634937668178,0.1775989047237001,0.4347495558862411,0.23921694882224842,0.3774104250688537,0.40905738211478715,0.007718101802721478,0.43212311033319195,0.6914319149561634,0.0,0.2598761236447067,0.0,0.0007804047275303816,0.0,3.514147861594097e-09
195,2018-07-15,0.374640393594148,0.27776936399141694,0.3453005407955174,0.16287005587849102,0.6608732878611507,1.021006602724737,0.5854743403629201,0.5851960467138091,0.22468317140953986,0.16152237777548262,0.0,0.5154450136640418,0.6911924965196916,0.0642307852050017,0.3372563853559618,0.2262736342686993,0.10990771401925903,0.4892494067693083,0.20674907310583546,0.9161586488129589,0.18215056930043283,1.030416853409577,0.11128933233276661,0.17811203145717602,0.4567958658813711,0.2332948045053309,0.37840771204205415,0.4236564313300095,0.007982764571068612,0.44504377768895753,0.6893391595520704,0.0,0.2604475130968842,0.0,0.0008033348423959197,0.0,3.726648101221031e-09
196,2018-07-16,0.3760513942380308,0.2807108016915174,0.3353000357928022,0.16351975262130436,0.6528465009012892,1.0061720264909133,0.5743848344137907,0.5741134899226885,0.21751017627954572,0.1633424554499825,0.0,0.5230842036497474,0.6897265467691112,0.0680323005616219,0.34470030103079474,0.21559946339054448,0.10846383517544678,0.48096250362091886,0.20911914410021715,0.9109028770108856,0.17558496894578957,1.0301158732886715,0.11573784786588992,0.17860931904020383,0.47942330302928204,0.22850241037262697,0.3796591708697983,0.43851169887770447,0.00816974640687973,0.4578384948449268,0.6876875330517493,0.0,0.26090943969381875,0.0,0.0008182424675813316,0.0,3.910445967036935e-09
